event_type,timestamp,job_id,job_planned_duration,job_remaining_duration,job_type,machine_id,machine_name,operator_id,operator_name,parts_made
machine_part_completed,1954.713830622084,,,,,3,Machine 3,,,98
job_started,1954.713830622084,159,,,JobType.SOFTWARE_UPDATE,4,,0,Operator 0,
machine_part_completed,1955.5239246567244,,,,,0,Machine 0,,,72
on_machine_broken,1957.4313597159971,,,,,,,,,
job_added_to_store,1957.4313597159971,163,28.00376129528402,28.00376129528402,JobType.ELECTRICAL_MAINTENANCE,0,,,,
job_added_to_store,1957.4338306220816,159,5.314239422418581,2.5942394224186387,JobType.SOFTWARE_UPDATE,4,,,,
job_started,1957.4338306220816,163,,,JobType.ELECTRICAL_MAINTENANCE,0,,0,Operator 0,
on_machine_broken,1960.4417598570885,,,,,,,,,
job_added_to_store,1960.4417598570885,164,13.852094794764355,13.852094794764355,JobType.ELECTRICAL_MAINTENANCE,2,,,,
job_added_to_store,1960.4438306220788,163,28.00376129528402,24.993761295283548,JobType.ELECTRICAL_MAINTENANCE,0,,,,
job_started,1960.4438306220788,164,,,JobType.ELECTRICAL_MAINTENANCE,2,,0,Operator 0,
machine_part_completed,1963.4070505806556,,,,,1,Machine 1,,,76
on_machine_broken,1965.1285582470455,,,,,,,,,
job_added_to_store,1965.1285582470455,165,18.65107758274201,18.65107758274201,JobType.ELECTRICAL_MAINTENANCE,3,,,,
machine_part_completed,1974.2959254168309,,,,,2,Machine 2,,,83
job_started,1974.2959254168309,165,,,JobType.ELECTRICAL_MAINTENANCE,3,,0,Operator 0,
machine_part_completed,1977.5148427119711,,,,,1,Machine 1,,,77
on_machine_broken,1985.3942733100596,,,,,,,,,
job_added_to_store,1985.3942733100596,166,10.885778442153216,10.885778442153216,JobType.MECHANICAL_MAINTENANCE,1,,,,
machine_part_completed,1985.941605668735,,,,,2,Machine 2,,,84
on_machine_broken,1990.832077624628,,,,,,,,,
job_added_to_store,1990.832077624628,167,23.380182326342766,23.380182326342766,JobType.ELECTRICAL_MAINTENANCE,2,,,,
machine_part_completed,1992.9470029995557,,,,,3,Machine 3,,,99
job_started,1992.9470029995557,167,,,JobType.ELECTRICAL_MAINTENANCE,2,,0,Operator 0,
machine_part_completed,2001.341562320998,,,,,3,Machine 3,,,100
on_machine_broken,2001.363170289114,,,,,,,,,
job_added_to_store,2001.363170289114,168,5.545394745078719,5.545394745078719,JobType.SOFTWARE_UPDATE,3,,,,
machine_part_completed,2016.3271853258764,,,,,2,Machine 2,,,85
job_started,2016.3271853258764,163,,,JobType.ELECTRICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,2025.9473336789001,,,,,2,Machine 2,,,86
machine_part_completed,2035.3103074892547,,,,,2,Machine 2,,,87
machine_part_completed,2041.320946621136,,,,,0,Machine 0,,,73
job_started,2041.320946621136,166,,,JobType.MECHANICAL_MAINTENANCE,1,,0,Operator 0,
machine_part_completed,2045.3026847904391,,,,,2,Machine 2,,,88
on_machine_broken,2049.777152645925,,,,,,,,,
job_added_to_store,2049.777152645925,169,9.209385546858016,9.209385546858016,JobType.ELECTRICAL_MAINTENANCE,2,,,,
job_added_to_store,2049.780946621169,166,10.885778442153216,2.425778442153396,JobType.MECHANICAL_MAINTENANCE,1,,,,
job_started,2049.780946621169,169,,,JobType.ELECTRICAL_MAINTENANCE,2,,0,Operator 0,
machine_part_completed,2053.725554217646,,,,,0,Machine 0,,,74
machine_part_completed,2058.9903321682277,,,,,2,Machine 2,,,89
job_started,2058.9903321682277,166,,,JobType.MECHANICAL_MAINTENANCE,1,,0,Operator 0,
on_machine_broken,2060.7988242522592,,,,,,,,,
job_added_to_store,2060.7988242522592,170,5.276494015739614,5.276494015739614,JobType.SOFTWARE_UPDATE,2,,,,
machine_part_completed,2060.9126219727864,,,,,0,Machine 0,,,75
machine_part_completed,2061.416110610434,,,,,1,Machine 1,,,78
job_started,2061.416110610434,159,,,JobType.SOFTWARE_UPDATE,4,,0,Operator 0,
on_machine_broken,2063.2296315987496,,,,,,,,,
job_added_to_store,2063.2296315987496,171,56.32003309720167,56.32003309720167,JobType.ELECTRICAL_MAINTENANCE,1,,,,
job_added_to_store,2063.2361106104736,159,5.314239422418581,0.7742394224186502,JobType.SOFTWARE_UPDATE,4,,,,
job_started,2063.2361106104736,171,,,JobType.ELECTRICAL_MAINTENANCE,1,,0,Operator 0,
machine_part_completed,2070.9787518760013,,,,,0,Machine 0,,,76
on_machine_broken,2080.606951878494,,,,,,,,,
job_added_to_store,2080.606951878494,172,18.89891200385793,18.89891200385793,JobType.ELECTRICAL_MAINTENANCE,0,,,,
job_added_to_store,2080.616110610853,171,56.32003309720167,38.94003309720513,JobType.ELECTRICAL_MAINTENANCE,1,,,,
job_started,2080.616110610853,172,,,JobType.ELECTRICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,2099.515022615123,,,,,0,Machine 0,,,77
job_started,2099.515022615123,171,,,JobType.ELECTRICAL_MAINTENANCE,1,,0,Operator 0,
machine_part_completed,2114.1197008161976,,,,,0,Machine 0,,,78
on_machine_broken,2121.1811038207798,,,,,,,,,
job_added_to_store,2121.1811038207798,173,23.80552268003473,23.80552268003473,JobType.ELECTRICAL_MAINTENANCE,0,,,,
machine_part_completed,2138.4550557131774,,,,,1,Machine 1,,,79
job_started,2138.4550557131774,173,,,JobType.ELECTRICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,2151.109471579911,,,,,1,Machine 1,,,80
machine_part_completed,2162.2605783937306,,,,,0,Machine 0,,,79
job_started,2162.2605783937306,159,,,JobType.SOFTWARE_UPDATE,4,,0,Operator 0,
machine_part_completed,2163.0010760917166,,,,,1,Machine 1,,,81
machine_part_completed,2163.034817816166,,,,,4,Machine 4,,,94
job_started,2163.034817816166,170,,,JobType.SOFTWARE_UPDATE,2,,0,Operator 0,
machine_part_completed,2168.3113118320207,,,,,2,Machine 2,,,90
job_started,2168.3113118320207,168,,,JobType.SOFTWARE_UPDATE,3,,0,Operator 0,
machine_part_completed,2171.566254189518,,,,,0,Machine 0,,,80
on_machine_broken,2173.1386861703622,,,,,,,,,
job_added_to_store,2173.1386861703622,174,15.042241690429146,15.042241690429146,JobType.ELECTRICAL_MAINTENANCE,1,,,,
job_added_to_store,2173.141311832126,168,5.545394745078719,0.715394745078793,JobType.SOFTWARE_UPDATE,3,,,,
job_started,2173.141311832126,174,,,JobType.ELECTRICAL_MAINTENANCE,1,,0,Operator 0,
on_machine_broken,2173.2637605418267,,,,,,,,,
job_added_to_store,2173.2637605418267,175,4.947479177941409,4.947479177941409,JobType.SOFTWARE_UPDATE,2,,,,
machine_part_completed,2174.163762322884,,,,,4,Machine 4,,,95
on_machine_broken,2182.345407261197,,,,,,,,,
job_added_to_store,2182.345407261197,176,4.621708595034726,4.621708595034726,JobType.SOFTWARE_UPDATE,4,,,,
machine_part_completed,2185.160652922519,,,,,0,Machine 0,,,81
machine_part_completed,2188.183553522884,,,,,1,Machine 1,,,82
job_started,2188.183553522884,168,,,JobType.SOFTWARE_UPDATE,3,,0,Operator 0,
machine_part_completed,2188.898948267978,,,,,3,Machine 3,,,101
job_started,2188.898948267978,176,,,JobType.SOFTWARE_UPDATE,4,,0,Operator 0,
on_machine_broken,2190.9812979517687,,,,,,,,,
job_added_to_store,2190.9812979517687,177,18.320484627505575,18.320484627505575,JobType.ELECTRICAL_MAINTENANCE,3,,,,
job_added_to_store,2190.9889482680237,176,4.621708595034726,2.531708595034771,JobType.SOFTWARE_UPDATE,4,,,,
job_started,2190.9889482680237,177,,,JobType.ELECTRICAL_MAINTENANCE,3,,0,Operator 0,
machine_part_completed,2196.7572502641,,,,,0,Machine 0,,,82
machine_part_completed,2197.25975698906,,,,,1,Machine 1,,,83
on_machine_broken,2200.2432729407305,,,,,,,,,
job_added_to_store,2200.2432729407305,178,5.235346940778262,5.235346940778262,JobType.SOFTWARE_UPDATE,0,,,,
machine_part_completed,2207.381248084532,,,,,1,Machine 1,,,84
machine_part_completed,2209.309432895929,,,,,3,Machine 3,,,102
job_started,2209.309432895929,176,,,JobType.SOFTWARE_UPDATE,4,,0,Operator 0,
machine_part_completed,2211.8411414910192,,,,,4,Machine 4,,,96
job_started,2211.8411414910192,175,,,JobType.SOFTWARE_UPDATE,2,,0,Operator 0,
machine_part_completed,2216.7886206690687,,,,,2,Machine 2,,,91
job_started,2216.7886206690687,178,,,JobType.SOFTWARE_UPDATE,0,,0,Operator 0,
on_machine_broken,2217.248147101578,,,,,,,,,
job_added_to_store,2217.248147101578,179,4.4555358422584215,4.4555358422584215,JobType.SOFTWARE_UPDATE,3,,,,
job_added_to_store,2217.2486206690787,178,5.235346940778262,4.775346940778272,JobType.SOFTWARE_UPDATE,0,,,,
job_started,2217.2486206690787,179,,,JobType.SOFTWARE_UPDATE,3,,0,Operator 0,
machine_part_completed,2217.3224657005153,,,,,1,Machine 1,,,85
on_machine_broken,2217.8373259679056,,,,,,,,,
job_added_to_store,2217.8373259679056,180,8.173266224849652,8.173266224849652,JobType.MECHANICAL_MAINTENANCE,1,,,,
job_added_to_store,2217.8386206690916,179,4.4555358422584215,3.865535842258434,JobType.SOFTWARE_UPDATE,3,,,,
job_started,2217.8386206690916,180,,,JobType.MECHANICAL_MAINTENANCE,1,,0,Operator 0,
on_machine_broken,2218.7879780128737,,,,,,,,,
job_added_to_store,2218.7879780128737,181,14.861070559107882,14.861070559107882,JobType.MECHANICAL_MAINTENANCE,4,,,,
machine_part_completed,2224.5392558628923,,,,,2,Machine 2,,,92
machine_part_completed,2226.01188689412,,,,,1,Machine 1,,,86
job_started,2226.01188689412,181,,,JobType.MECHANICAL_MAINTENANCE,4,,0,Operator 0,
on_machine_broken,2226.096630914215,,,,,,,,,
job_added_to_store,2226.096630914215,182,8.581973438212334,8.581973438212334,JobType.MECHANICAL_MAINTENANCE,2,,,,
job_added_to_store,2226.101886894122,181,14.861070559107882,14.771070559107883,JobType.MECHANICAL_MAINTENANCE,4,,,,
job_started,2226.101886894122,182,,,JobType.MECHANICAL_MAINTENANCE,2,,0,Operator 0,
machine_part_completed,2234.683860332522,,,,,2,Machine 2,,,93
job_started,2234.683860332522,181,,,JobType.MECHANICAL_MAINTENANCE,4,,0,Operator 0,
machine_part_completed,2236.1680017789035,,,,,1,Machine 1,,,87
on_machine_broken,2237.5452732001186,,,,,,,,,
job_added_to_store,2237.5452732001186,183,4.620307035872908,4.620307035872908,JobType.SOFTWARE_UPDATE,1,,,,
machine_part_completed,2245.8720254346135,,,,,2,Machine 2,,,94
machine_part_completed,2249.4549308919522,,,,,4,Machine 4,,,97
job_started,2249.4549308919522,179,,,JobType.SOFTWARE_UPDATE,3,,0,Operator 0,
machine_part_completed,2253.130189142975,,,,,2,Machine 2,,,95
machine_part_completed,2253.3204667342948,,,,,3,Machine 3,,,103
job_started,2253.3204667342948,183,,,JobType.SOFTWARE_UPDATE,1,,0,Operator 0,
machine_part_completed,2256.1772454247002,,,,,4,Machine 4,,,98
machine_part_completed,2257.9407737702686,,,,,1,Machine 1,,,88
job_started,2257.9407737702686,178,,,JobType.SOFTWARE_UPDATE,0,,0,Operator 0,
machine_part_completed,2260.0466032538784,,,,,3,Machine 3,,,104
machine_part_completed,2261.7621386933433,,,,,2,Machine 2,,,96
on_machine_broken,2262.6769470775675,,,,,,,,,
job_added_to_store,2262.6769470775675,184,15.234597627013654,15.234597627013654,JobType.ELECTRICAL_MAINTENANCE,2,,,,
job_added_to_store,2262.680773770372,178,5.235346940778262,0.03534694077832944,JobType.SOFTWARE_UPDATE,0,,,,
job_started,2262.680773770372,184,,,JobType.ELECTRICAL_MAINTENANCE,2,,0,Operator 0,
on_machine_broken,2264.934971970839,,,,,,,,,
job_added_to_store,2264.934971970839,185,4.882934003318834,4.882934003318834,JobType.SOFTWARE_UPDATE,3,,,,
machine_part_completed,2265.2086302118255,,,,,4,Machine 4,,,99
on_machine_broken,2265.267996280345,,,,,,,,,
job_added_to_store,2265.267996280345,186,5.280080988239839,5.280080988239839,JobType.SOFTWARE_UPDATE,1,,,,
on_machine_broken,2269.524432920286,,,,,,,,,
job_added_to_store,2269.524432920286,187,5.095311499281005,5.095311499281005,JobType.SOFTWARE_UPDATE,4,,,,
machine_part_completed,2277.9153713977184,,,,,2,Machine 2,,,97
job_started,2277.9153713977184,178,,,JobType.SOFTWARE_UPDATE,0,,0,Operator 0,
machine_part_completed,2277.9507183384976,,,,,0,Machine 0,,,83
job_started,2277.9507183384976,185,,,JobType.SOFTWARE_UPDATE,3,,0,Operator 0,
machine_part_completed,2282.833652341923,,,,,3,Machine 3,,,105
job_started,2282.833652341923,187,,,JobType.SOFTWARE_UPDATE,4,,0,Operator 0,
on_machine_broken,2283.3437175944823,,,,,,,,,
job_added_to_store,2283.3437175944823,188,8.560353712762558,8.560353712762558,JobType.ELECTRICAL_MAINTENANCE,2,,,,
job_added_to_store,2283.3536523419343,187,5.095311499281005,4.575311499281016,JobType.SOFTWARE_UPDATE,4,,,,
job_started,2283.3536523419343,188,,,JobType.ELECTRICAL_MAINTENANCE,2,,0,Operator 0,
on_machine_broken,2287.3858876954323,,,,,,,,,
job_added_to_store,2287.3858876954323,189,10.062444822084972,10.062444822084972,JobType.MECHANICAL_MAINTENANCE,0,,,,
machine_part_completed,2291.914006054884,,,,,2,Machine 2,,,98
job_started,2291.914006054884,189,,,JobType.MECHANICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,2293.0026881177146,,,,,3,Machine 3,,,106
on_machine_broken,2295.2743836696886,,,,,,,,,
job_added_to_store,2295.2743836696886,190,21.27278424662547,21.27278424662547,JobType.ELECTRICAL_MAINTENANCE,3,,,,
job_added_to_store,2295.2840060549574,189,10.062444822084972,6.692444822085044,JobType.MECHANICAL_MAINTENANCE,0,,,,
job_started,2295.2840060549574,190,,,JobType.ELECTRICAL_MAINTENANCE,3,,0,Operator 0,
on_machine_broken,2300.9076993469757,,,,,,,,,
job_added_to_store,2300.9076993469757,191,9.64369824689359,9.64369824689359,JobType.ELECTRICAL_MAINTENANCE,2,,,,
job_added_to_store,2300.9140060550803,190,21.27278424662547,15.642784246624654,JobType.ELECTRICAL_MAINTENANCE,3,,,,
job_started,2300.9140060550803,191,,,JobType.ELECTRICAL_MAINTENANCE,2,,0,Operator 0,
machine_part_completed,2310.5577043021844,,,,,2,Machine 2,,,99
job_started,2310.5577043021844,190,,,JobType.ELECTRICAL_MAINTENANCE,3,,0,Operator 0,
machine_part_completed,2321.6197738576298,,,,,2,Machine 2,,,100
machine_part_completed,2326.2004885491506,,,,,3,Machine 3,,,107
job_started,2326.2004885491506,189,,,JobType.MECHANICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,2329.2631945281296,,,,,2,Machine 2,,,101
machine_part_completed,2332.892933371382,,,,,0,Machine 0,,,84
job_started,2332.892933371382,187,,,JobType.SOFTWARE_UPDATE,4,,0,Operator 0,
machine_part_completed,2337.4682448707626,,,,,4,Machine 4,,,100
job_started,2337.4682448707626,186,,,JobType.SOFTWARE_UPDATE,1,,0,Operator 0,
machine_part_completed,2337.6820285019458,,,,,3,Machine 3,,,108
machine_part_completed,2338.8792462421143,,,,,2,Machine 2,,,102
on_machine_broken,2341.457268227628,,,,,,,,,
job_added_to_store,2341.457268227628,192,10.978004495424182,10.978004495424182,JobType.ELECTRICAL_MAINTENANCE,3,,,,
job_added_to_store,2341.4582448708497,186,5.280080988239839,1.2900809882399085,JobType.SOFTWARE_UPDATE,1,,,,
job_started,2341.4582448708497,192,,,JobType.ELECTRICAL_MAINTENANCE,3,,0,Operator 0,
machine_part_completed,2343.7724783573476,,,,,0,Machine 0,,,85
machine_part_completed,2348.7847473956876,,,,,2,Machine 2,,,103
machine_part_completed,2349.387113320278,,,,,4,Machine 4,,,101
on_machine_broken,2350.7970887144284,,,,,,,,,
job_added_to_store,2350.7970887144284,193,10.11375382313383,10.11375382313383,JobType.MECHANICAL_MAINTENANCE,2,,,,
machine_part_completed,2352.4362493665135,,,,,3,Machine 3,,,109
job_started,2352.4362493665135,193,,,JobType.MECHANICAL_MAINTENANCE,2,,0,Operator 0,
on_machine_broken,2352.5703415196595,,,,,,,,,
job_added_to_store,2352.5703415196595,194,7.948070370525429,7.948070370525429,JobType.MECHANICAL_MAINTENANCE,0,,,,
job_added_to_store,2352.5762493665165,193,10.11375382313383,9.973753823133833,JobType.MECHANICAL_MAINTENANCE,2,,,,
job_started,2352.5762493665165,194,,,JobType.MECHANICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,2356.215098461832,,,,,4,Machine 4,,,102
machine_part_completed,2359.5867963433698,,,,,3,Machine 3,,,110
machine_part_completed,2360.5243197372156,,,,,0,Machine 0,,,86
job_started,2360.5243197372156,193,,,JobType.MECHANICAL_MAINTENANCE,2,,0,Operator 0,
on_machine_broken,2361.488431614596,,,,,,,,,
job_added_to_store,2361.488431614596,195,12.2939456047607,12.2939456047607,JobType.MECHANICAL_MAINTENANCE,3,,,,
on_machine_broken,2364.107164161097,,,,,,,,,
job_added_to_store,2364.107164161097,196,11.49300055018967,11.49300055018967,JobType.MECHANICAL_MAINTENANCE,0,,,,
machine_part_completed,2367.18446579318,,,,,4,Machine 4,,,103
machine_part_completed,2370.4980735605673,,,,,2,Machine 2,,,104
job_started,2370.4980735605673,196,,,JobType.MECHANICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,2376.8771283569254,,,,,4,Machine 4,,,104
on_machine_broken,2377.3892941985837,,,,,,,,,
job_added_to_store,2377.3892941985837,197,28.431953919962105,28.431953919962105,JobType.ELECTRICAL_MAINTENANCE,2,,,,
job_added_to_store,2377.398073560718,196,11.49300055018967,4.593000550189817,JobType.MECHANICAL_MAINTENANCE,0,,,,
job_started,2377.398073560718,197,,,JobType.ELECTRICAL_MAINTENANCE,2,,0,Operator 0,
on_machine_broken,2386.200243280182,,,,,,,,,
job_added_to_store,2386.200243280182,198,18.99386829921429,18.99386829921429,JobType.ELECTRICAL_MAINTENANCE,4,,,,
job_added_to_store,2386.20807356091,197,28.431953919962105,19.621953919960728,JobType.ELECTRICAL_MAINTENANCE,2,,,,
job_started,2386.20807356091,198,,,JobType.ELECTRICAL_MAINTENANCE,4,,0,Operator 0,
machine_part_completed,2405.2019418605387,,,,,4,Machine 4,,,105
job_started,2405.2019418605387,197,,,JobType.ELECTRICAL_MAINTENANCE,2,,0,Operator 0,
on_machine_broken,2413.0867658915226,,,,,,,,,
job_added_to_store,2413.0867658915226,199,10.081178571138128,10.081178571138128,JobType.ELECTRICAL_MAINTENANCE,4,,,,
job_added_to_store,2413.091941860711,197,28.431953919962105,11.731953919960253,JobType.ELECTRICAL_MAINTENANCE,2,,,,
job_started,2413.091941860711,199,,,JobType.ELECTRICAL_MAINTENANCE,4,,0,Operator 0,
machine_part_completed,2423.173120432069,,,,,4,Machine 4,,,106
job_started,2423.173120432069,197,,,JobType.ELECTRICAL_MAINTENANCE,2,,0,Operator 0,
machine_part_completed,2433.947320218871,,,,,4,Machine 4,,,107
machine_part_completed,2434.9050743522857,,,,,2,Machine 2,,,105
job_started,2434.9050743522857,196,,,JobType.MECHANICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,2439.498074902576,,,,,0,Machine 0,,,87
job_started,2439.498074902576,195,,,JobType.MECHANICAL_MAINTENANCE,3,,0,Operator 0,
on_machine_broken,2440.6575424310317,,,,,,,,,
job_added_to_store,2440.6575424310317,200,10.910933832496685,10.910933832496685,JobType.MECHANICAL_MAINTENANCE,4,,,,
job_added_to_store,2440.658074902601,195,12.2939456047607,11.133945604760724,JobType.MECHANICAL_MAINTENANCE,3,,,,
job_started,2440.658074902601,200,,,JobType.MECHANICAL_MAINTENANCE,4,,0,Operator 0,
on_machine_broken,2441.3355736926037,,,,,,,,,
job_added_to_store,2441.3355736926037,201,23.912390144701728,23.912390144701728,JobType.ELECTRICAL_MAINTENANCE,0,,,,
job_added_to_store,2441.338074902616,200,10.910933832496685,10.2309338324967,JobType.MECHANICAL_MAINTENANCE,4,,,,
job_started,2441.338074902616,201,,,JobType.ELECTRICAL_MAINTENANCE,0,,0,Operator 0,
on_machine_broken,2443.046089678872,,,,,,,,,
job_added_to_store,2443.046089678872,202,4.590959874347098,4.590959874347098,JobType.SOFTWARE_UPDATE,2,,,,
machine_part_completed,2465.2504650478386,,,,,0,Machine 0,,,88
job_started,2465.2504650478386,200,,,JobType.MECHANICAL_MAINTENANCE,4,,0,Operator 0,
on_machine_broken,2474.1127522096635,,,,,,,,,
job_added_to_store,2474.1127522096635,203,17.790403632636696,17.790403632636696,JobType.ELECTRICAL_MAINTENANCE,0,,,,
job_added_to_store,2474.120465048032,200,10.910933832496685,1.3609338324968743,JobType.MECHANICAL_MAINTENANCE,4,,,,
job_started,2474.120465048032,203,,,JobType.ELECTRICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,2491.9108686810573,,,,,0,Machine 0,,,89
job_started,2491.9108686810573,200,,,JobType.MECHANICAL_MAINTENANCE,4,,0,Operator 0,
machine_part_completed,2493.2718025135837,,,,,4,Machine 4,,,108
job_started,2493.2718025135837,195,,,JobType.MECHANICAL_MAINTENANCE,3,,0,Operator 0,
on_machine_broken,2497.485259922056,,,,,,,,,
job_added_to_store,2497.485259922056,204,24.438403667459358,24.438403667459358,JobType.ELECTRICAL_MAINTENANCE,0,,,,
job_added_to_store,2497.491802513676,195,12.2939456047607,6.913945604760814,JobType.MECHANICAL_MAINTENANCE,3,,,,
job_started,2497.491802513676,204,,,JobType.ELECTRICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,2502.363028840481,,,,,4,Machine 4,,,109
machine_part_completed,2515.45169238474,,,,,4,Machine 4,,,110
machine_part_completed,2521.9302061816675,,,,,0,Machine 0,,,90
job_started,2521.9302061816675,195,,,JobType.MECHANICAL_MAINTENANCE,3,,0,Operator 0,
machine_part_completed,2524.0431169274057,,,,,4,Machine 4,,,111
machine_part_completed,2528.844151786579,,,,,3,Machine 3,,,111
job_started,2528.844151786579,186,,,JobType.SOFTWARE_UPDATE,1,,0,Operator 0,
machine_part_completed,2530.134232774847,,,,,1,Machine 1,,,89
job_started,2530.134232774847,202,,,JobType.SOFTWARE_UPDATE,2,,0,Operator 0,
machine_part_completed,2534.3189260197864,,,,,0,Machine 0,,,91
machine_part_completed,2534.7251926492945,,,,,2,Machine 2,,,106
machine_part_completed,2536.7189825781347,,,,,4,Machine 4,,,112
machine_part_completed,2537.2097825565793,,,,,3,Machine 3,,,112
machine_part_completed,2537.9156786142785,,,,,1,Machine 1,,,90
on_machine_broken,2539.4750103525953,,,,,,,,,
job_added_to_store,2539.4750103525953,205,9.15880992763572,9.15880992763572,JobType.MECHANICAL_MAINTENANCE,4,,,,
job_started,2539.4750103525953,205,,,JobType.MECHANICAL_MAINTENANCE,4,,0,Operator 0,
on_machine_broken,2540.450492701239,,,,,,,,,
job_added_to_store,2540.450492701239,206,23.50706748389434,23.50706748389434,JobType.ELECTRICAL_MAINTENANCE,0,,,,
job_added_to_store,2540.4550103526167,205,9.15880992763572,8.178809927635742,JobType.MECHANICAL_MAINTENANCE,4,,,,
job_started,2540.4550103526167,206,,,JobType.ELECTRICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,2542.3716032371217,,,,,2,Machine 2,,,107
on_machine_broken,2546.241890381211,,,,,,,,,
job_added_to_store,2546.241890381211,207,5.195536970810366,5.195536970810366,JobType.SOFTWARE_UPDATE,3,,,,
machine_part_completed,2548.2194946710506,,,,,1,Machine 1,,,91
machine_part_completed,2548.7503007765627,,,,,2,Machine 2,,,108
on_machine_broken,2552.5295628215686,,,,,,,,,
job_added_to_store,2552.5295628215686,208,4.722875729642645,4.722875729642645,JobType.SOFTWARE_UPDATE,1,,,,
machine_part_completed,2557.511238140384,,,,,2,Machine 2,,,109
machine_part_completed,2563.962077837023,,,,,0,Machine 0,,,92
job_started,2563.962077837023,205,,,JobType.MECHANICAL_MAINTENANCE,4,,0,Operator 0,
machine_part_completed,2569.5684121952636,,,,,2,Machine 2,,,110
on_machine_broken,2571.8355128220574,,,,,,,,,
job_added_to_store,2571.8355128220574,209,14.433337563782008,14.433337563782008,JobType.ELECTRICAL_MAINTENANCE,2,,,,
job_added_to_store,2571.842077837195,205,9.15880992763572,0.2988099276358718,JobType.MECHANICAL_MAINTENANCE,4,,,,
job_started,2571.842077837195,209,,,JobType.ELECTRICAL_MAINTENANCE,2,,0,Operator 0,
machine_part_completed,2574.2410357765984,,,,,0,Machine 0,,,93
on_machine_broken,2578.2354907564645,,,,,,,,,
job_added_to_store,2578.2354907564645,210,5.632863769042473,5.632863769042473,JobType.SOFTWARE_UPDATE,0,,,,
machine_part_completed,2586.2754154012923,,,,,2,Machine 2,,,111
job_started,2586.2754154012923,205,,,JobType.MECHANICAL_MAINTENANCE,4,,0,Operator 0,
machine_part_completed,2586.5742253289345,,,,,4,Machine 4,,,113
job_started,2586.5742253289345,208,,,JobType.SOFTWARE_UPDATE,1,,0,Operator 0,
machine_part_completed,2591.2971010586803,,,,,1,Machine 1,,,92
job_started,2591.2971010586803,207,,,JobType.SOFTWARE_UPDATE,3,,0,Operator 0,
machine_part_completed,2594.1299902589544,,,,,4,Machine 4,,,114
machine_part_completed,2596.362167699573,,,,,2,Machine 2,,,112
machine_part_completed,2596.4926380296038,,,,,3,Machine 3,,,113
job_started,2596.4926380296038,210,,,JobType.SOFTWARE_UPDATE,0,,0,Operator 0,
on_machine_broken,2600.272550598555,,,,,,,,,
job_added_to_store,2600.272550598555,211,4.661317823583219,4.661317823583219,JobType.SOFTWARE_UPDATE,4,,,,
on_machine_broken,2600.627070070789,,,,,,,,,
job_added_to_store,2600.627070070789,212,12.838845785639675,12.838845785639675,JobType.ELECTRICAL_MAINTENANCE,2,,,,
job_added_to_store,2600.632638029694,210,5.632863769042473,1.4928637690425497,JobType.SOFTWARE_UPDATE,0,,,,
job_started,2600.632638029694,212,,,JobType.ELECTRICAL_MAINTENANCE,2,,0,Operator 0,
machine_part_completed,2600.770698887653,,,,,1,Machine 1,,,93
machine_part_completed,2605.531250803414,,,,,3,Machine 3,,,114
machine_part_completed,2606.113411579455,,,,,1,Machine 1,,,94
on_machine_broken,2610.0711515783046,,,,,,,,,
job_added_to_store,2610.0711515783046,213,10.010978426198736,10.010978426198736,JobType.MECHANICAL_MAINTENANCE,3,,,,
machine_part_completed,2613.471483815614,,,,,2,Machine 2,,,113
job_started,2613.471483815614,213,,,JobType.MECHANICAL_MAINTENANCE,3,,0,Operator 0,
machine_part_completed,2614.8454593422166,,,,,1,Machine 1,,,95
machine_part_completed,2621.259384035437,,,,,2,Machine 2,,,114
machine_part_completed,2621.7635278397743,,,,,1,Machine 1,,,96
machine_part_completed,2623.4824622420315,,,,,3,Machine 3,,,115
job_started,2623.4824622420315,210,,,JobType.SOFTWARE_UPDATE,0,,0,Operator 0,
machine_part_completed,2624.9753260111065,,,,,0,Machine 0,,,94
job_started,2624.9753260111065,211,,,JobType.SOFTWARE_UPDATE,4,,0,Operator 0,
machine_part_completed,2628.3487721573792,,,,,2,Machine 2,,,115
machine_part_completed,2629.187880508205,,,,,1,Machine 1,,,97
machine_part_completed,2629.6366438347914,,,,,4,Machine 4,,,115
on_machine_broken,2630.498477414254,,,,,,,,,
job_added_to_store,2630.498477414254,214,4.9498060749426855,4.9498060749426855,JobType.SOFTWARE_UPDATE,2,,,,
job_started,2630.498477414254,214,,,JobType.SOFTWARE_UPDATE,2,,0,Operator 0,
on_machine_broken,2630.6571858077914,,,,,,,,,
job_added_to_store,2630.6571858077914,215,13.625819153641475,13.625819153641475,JobType.ELECTRICAL_MAINTENANCE,1,,,,
